4.439804702997207642e-02	1.049937129020690918e+00	2.873121798038482666e-01	-2.027552574872970581e-01	4.187342822551727295e-01	-6.095654368400573730e-01	5.273924469947814941e-01	-4.662484526634216309e-01	-1.871313452720642090e-01	-1.741557121276855469e-01	-2.633683383464813232e-01	3.746435642242431641e-01	-5.957511067390441895e-01	-8.766499161720275879e-02	8.362764716148376465e-01	-1.064061000943183899e-02	3.451158702373504639e-01	2.031911611557006836e-01	9.904202818870544434e-01	-2.590108215808868408e-01
6.359112262725830078e-02	1.238524675369262695e+00	-6.371998786926269531e-02	-7.953505963087081909e-02	4.014264941215515137e-01	-5.395407676696777344e-01	7.840809822082519531e-01	-5.714898705482482910e-01	-2.587065994739532471e-01	8.129903674125671387e-02	-2.394741475582122803e-01	6.482316851615905762e-01	-6.845918893814086914e-01	-1.222646683454513550e-01	7.807566523551940918e-01	1.313141733407974243e-01	-4.859790951013565063e-02	3.002912700176239014e-01	9.113542437553405762e-01	-2.484629452228546143e-01
3.630644455552101135e-02	1.190119862556457520e+00	-1.614171266555786133e-02	-7.670329511165618896e-02	4.163450300693511963e-01	-4.686274230480194092e-01	7.305217981338500977e-01	-4.330500364303588867e-01	-1.452637463808059692e-01	-7.040783762931823730e-03	-2.513177692890167236e-01	5.421162247657775879e-01	-5.112597346305847168e-01	-8.734124153852462769e-02	6.655198931694030762e-01	1.087363660335540771e-01	-5.785087123513221741e-02	1.986287534236907959e-01	8.009743094444274902e-01	-2.555480897426605225e-01
7.251434773206710815e-02	1.039664387702941895e+00	4.499200731515884399e-02	-7.837595790624618530e-02	3.827989995479583740e-01	-4.116834104061126709e-01	5.404058098793029785e-01	-2.704742550849914551e-01	-3.131742775440216064e-02	-8.213867247104644775e-02	-2.011561840772628784e-01	4.235386550426483154e-01	-2.702033221721649170e-01	2.606401406228542328e-02	4.696380198001861572e-01	-1.122806668281555176e-01	1.590660214424133301e-02	-2.216662466526031494e-02	7.915039658546447754e-01	-3.321412801742553711e-01
-5.868105962872505188e-02	9.072629213333129883e-01	2.598181664943695068e-01	-7.211273908615112305e-02	4.537480175495147705e-01	-3.664987385272979736e-01	3.682491779327392578e-01	-9.158734977245330811e-02	1.333822458982467651e-01	-2.705229520797729492e-01	-2.326553761959075928e-01	1.802342981100082397e-01	-1.091787442564964294e-01	4.536887258291244507e-02	4.832541346549987793e-01	-1.439215391874313354e-01	2.207850515842437744e-01	-1.412315815687179565e-01	6.872999072074890137e-01	-3.295742869377136230e-01
1.721666753292083740e-02	8.306247591972351074e-01	1.718422472476959229e-01	-6.137340888381004333e-02	3.699849545955657959e-01	-3.597491085529327393e-01	3.164389133453369141e-01	-2.222682386636734009e-01	1.545877605676651001e-01	-1.465266197919845581e-01	-6.621681153774261475e-02	2.396720349788665771e-01	-2.202270925045013428e-02	1.568320542573928833e-01	3.538035154342651367e-01	-2.801621556282043457e-01	1.534932851791381836e-01	-1.926574856042861938e-01	6.853680014610290527e-01	-3.367727994918823242e-01
-3.558740764856338501e-02	7.475748062133789062e-01	1.626695245504379272e-01	-1.549159921705722809e-02	3.289385139942169189e-01	-3.556965589523315430e-01	2.596759200096130371e-01	-2.850992381572723389e-01	1.716355830430984497e-01	-1.239192038774490356e-01	-6.535898894071578979e-03	2.247821688652038574e-01	3.555491939187049866e-02	2.239190340042114258e-01	3.847420513629913330e-01	-3.124905228614807129e-01	1.911425888538360596e-01	-1.722284853458404541e-01	6.346112489700317383e-01	-3.386355340480804443e-01
-1.183843463659286499e-01	6.775118708610534668e-01	1.884342730045318604e-01	2.290457859635353088e-02	2.970088720321655273e-01	-3.036418557167053223e-01	2.585604190826416016e-01	-3.189395368099212646e-01	1.571404784917831421e-01	-4.603418335318565369e-02	4.285249486565589905e-02	1.988667845726013184e-01	1.071272045373916626e-01	2.762713730335235596e-01	3.904541432857513428e-01	-2.982556819915771484e-01	2.011528909206390381e-01	-1.317709088325500488e-01	5.823078155517578125e-01	-3.619819283485412598e-01
-1.822804063558578491e-01	6.134021878242492676e-01	2.235166132450103760e-01	4.031374305486679077e-02	2.643521726131439209e-01	-2.744620144367218018e-01	2.531828880310058594e-01	-3.554981946945190430e-01	1.286157816648483276e-01	2.387798391282558441e-02	9.007196873426437378e-02	1.712138503789901733e-01	1.645725369453430176e-01	3.260894417762756348e-01	3.928681612014770508e-01	-2.991132438182830811e-01	2.121755480766296387e-01	-8.551147580146789551e-02	5.352734923362731934e-01	-3.844617307186126709e-01
-2.286145389080047607e-01	5.513066649436950684e-01	2.530265450477600098e-01	4.314985126256942749e-02	2.327585518360137939e-01	-2.627795636653900146e-01	2.365717738866806030e-01	-3.836959004402160645e-01	9.925271570682525635e-02	7.861287891864776611e-02	1.310042291879653931e-01	1.377661973237991333e-01	2.169808447360992432e-01	3.704882860183715820e-01	3.983281254768371582e-01	-3.092722892761230469e-01	2.240260839462280273e-01	-4.308478534221649170e-02	4.866378903388977051e-01	-3.978819549083709717e-01
